date,price, market_cap ,total_volume,rainbow_indicator
28/11/2016,731.84,"11,719,038,707.96","2,451,726,074",Fire sale!
29/11/2016,731.81,"11,719,891,045.97","1,904,325,476",Fire sale!
30/11/2016,742.36,"11,890,119,632.99","4,489,070,915",Fire sale!
01/12/2016,753.06,"12,062,849,170.25","5,522,487,160",Fire sale!
02/12/2016,771.17,"12,354,385,552.16","4,613,958,358",Fire sale!
03/12/2016,764.83,"12,254,501,749.68","2,869,024,714",Fire sale!
04/12/2016,766.37,"12,280,532,758.27","3,517,012,112",Fire sale!
05/12/2016,752.24,"12,055,567,494.00","3,552,862,905",Fire sale!
06/12/2016,758.69,"12,160,418,226.56","3,256,985,152",Fire sale!
07/12/2016,763.91,"12,245,767,526.62","2,603,948,961",Fire sale!
08/12/2016,768.67,"12,323,570,551.87","2,683,311,953",Fire sale!
09/12/2016,769.84,"12,343,519,928.00","3,111,825,855",Fire sale!
10/12/2016,773.13,"12,397,466,677.57","6,551,233,316",Fire sale!
11/12/2016,768.23,"12,320,826,024.73","5,508,375,144",Fire sale!
12/12/2016,778.43,"12,485,927,227.14","6,313,690,794",Fire sale!
13/12/2016,778.22,"12,484,153,823.96","2,821,130,580",Fire sale!
14/12/2016,775.89,"12,444,714,533.53","1,558,761,071",Fire sale!
15/12/2016,775.57,"12,444,351,602.19","1,345,904,094",Fire sale!
16/12/2016,781.34,"12,538,210,372.30","1,764,681,181",Fire sale!
17/12/2016,788.88,"12,660,596,387.81","1,759,607,152",Fire sale!
18/12/2016,788.44,"12,654,965,391.08","1,469,513,205",Fire sale!
19/12/2016,790.12,"12,683,371,140.05","1,102,832,367",Fire sale!
20/12/2016,799.72,"12,838,925,680.53","1,894,271,980",BUY!
21/12/2016,826.62,"13,272,429,704.65","6,050,784,066",BUY!
22/12/2016,859.37,"13,799,864,746.90","7,952,522,425",BUY!
23/12/2016,917.1,"14,728,698,437.88","5,647,399,306",BUY!
24/12/2016,891.68,"14,322,006,704.34","4,642,138,992",BUY!
25/12/2016,894.34,"14,366,519,915.08","4,022,250,326",BUY!
26/12/2016,902.61,"14,501,002,033.91","4,809,313,198",BUY!
27/12/2016,929.12,"14,928,671,401.88","4,597,863,955",BUY!
28/12/2016,977.14,"15,702,309,526.68","4,906,008,702",BUY!
29/12/2016,971.72,"15,617,018,872.95","3,796,961,161",BUY!
30/12/2016,960.93,"15,445,427,987.50","4,380,999,912",BUY!
31/12/2016,966.57,"15,537,921,940.53","3,381,572,989",BUY!
01/01/2017,998.05,"16,045,986,192.85","3,470,830,330",BUY!
02/01/2017,"1,019.20","16,387,926,824.93","4,444,828,109",BUY!
03/01/2017,"1,035.53","16,652,715,382.97","4,399,421,327",BUY!
04/01/2017,"1,130.85","18,187,664,239.85","8,705,359,110",BUY!
05/01/2017,990.67,"15,934,886,737.50","12,102,750,397",BUY!
06/01/2017,894.03,"14,382,278,476.69","10,713,248,032",BUY!
07/01/2017,900.08,"14,481,153,594.45","7,496,626,398",BUY!
08/01/2017,908.09,"14,611,836,820.13","4,735,054,808",BUY!
09/01/2017,901.88,"14,513,519,375.29","4,072,687,735",BUY!
10/01/2017,905.76,"14,577,733,897.53","3,216,810,929",BUY!
11/01/2017,784.28,"12,624,083,564.88","5,258,603,516",BUY!
12/01/2017,799.43,"12,869,633,173.26","3,344,901,198",BUY!
13/01/2017,824.5,"13,274,790,985.98","1,860,269,657",BUY!
14/01/2017,817.83,"13,169,067,953.75","1,204,479,772",BUY!
15/01/2017,821.91,"13,236,623,006.07","923,896,735",BUY!
16/01/2017,828.31,"13,341,392,032.22","831,361,488",BUY!
17/01/2017,904.15,"14,564,800,038.02","1,316,827,457",BUY!
18/01/2017,873.93,"14,079,682,756.12","1,147,970,282",BUY!
19/01/2017,896.89,"14,451,431,614.25","875,858,520",BUY!
20/01/2017,891.46,"14,366,002,978.33","613,796,288",BUY!
21/01/2017,919.68,"14,822,821,174.63","683,491,208",BUY!
22/01/2017,918.78,"14,810,403,902.44","830,201,798",BUY!
23/01/2017,918.91,"14,814,052,397.81","467,022,883",BUY!
24/01/2017,885.79,"14,281,760,609.63","378,666,163",BUY!
25/01/2017,893.47,"14,407,365,094.07","381,951,426",BUY!
26/01/2017,915.36,"14,762,033,604.00","58,349,367",BUY!
27/01/2017,918.29,"14,811,184,892.89","49,029,317",BUY!
28/01/2017,920.25,"14,844,529,150.19","21,882,209",BUY!
29/01/2017,914.14,"14,747,986,190.02","20,288,321",BUY!
30/01/2017,920.99,"14,860,100,039.70","30,166,025",BUY!
31/01/2017,968.27,"15,624,634,422.41","101,775,253",BUY!
01/02/2017,986.57,"15,922,459,702.09","92,784,082",BUY!
02/02/2017,"1,008.40","16,276,789,219.94","93,269,627",BUY!
03/02/2017,"1,015.44","16,392,262,891.44","138,411,478",BUY!
04/02/2017,"1,033.63","16,687,723,783.25","99,014,097",BUY!
05/02/2017,"1,016.93","16,420,090,077.57","75,284,571",BUY!
06/02/2017,"1,024.51","16,544,150,319.05","73,413,587",BUY!
07/02/2017,"1,051.50","16,981,015,237.50","89,525,305",BUY!
08/02/2017,"1,055.30","17,045,265,643.75","164,316,931",BUY!
09/02/2017,981.7,"15,858,560,740.50","333,977,588",BUY!
10/02/2017,992.11,"16,028,562,068.14","155,061,227",BUY!
11/02/2017,"1,010.95","16,334,579,162.87","61,189,139",BUY!
12/02/2017,"1,000.52","16,167,938,833.73","36,448,049",Fire sale!
13/02/2017,996.1,"16,098,583,564.76","75,754,127",Fire sale!
14/02/2017,"1,010.10","16,326,912,555.99","79,285,702",Fire sale!
15/02/2017,"1,008.88","16,308,969,767.02","38,397,960",Fire sale!
16/02/2017,"1,034.90","16,731,535,006.80","66,797,083",BUY!
17/02/2017,"1,056.56","17,083,619,844.00","93,994,063",BUY!
18/02/2017,"1,058.58","17,118,312,229.52","55,001,149",BUY!
19/02/2017,"1,053.50","17,037,979,881.75","37,478,367",BUY!
20/02/2017,"1,082.02","17,500,458,951.96","55,971,657",BUY!
21/02/2017,"1,125.41","18,202,277,765.49","157,173,668",BUY!
22/02/2017,"1,123.30","18,168,250,822.13","99,272,533",BUY!
23/02/2017,"1,185.65","19,176,691,563.45","132,273,779",BUY!
24/02/2017,"1,180.87","19,108,706,913.12","303,444,815",BUY!
25/02/2017,"1,149.40","18,601,876,715.07","118,187,068",BUY!
26/02/2017,"1,180.67","19,110,682,514.33","89,353,607",BUY!
27/02/2017,"1,193.13","19,314,424,735.21","87,503,105",BUY!
28/02/2017,"1,190.33","19,271,383,899.15","139,855,222",BUY!
01/03/2017,"1,227.48","19,875,003,126.77","105,587,215",BUY!
02/03/2017,"1,262.08","20,437,807,786.70","174,318,245",BUY!
03/03/2017,"1,289.54","20,884,867,165.51","152,484,577",BUY!
04/03/2017,"1,268.81","20,551,257,963.73","121,628,868",BUY!
05/03/2017,"1,276.23","20,673,857,896.13","62,090,178",BUY!
06/03/2017,"1,280.99","20,753,062,038.10","65,232,265",BUY!
07/03/2017,"1,233.06","19,978,921,138.29","213,974,225",BUY!
08/03/2017,"1,149.63","18,629,281,761.83","248,575,333",BUY!
09/03/2017,"1,191.24","19,305,673,114.12","149,501,332",BUY!
10/03/2017,"1,100.01","17,829,356,645.96","417,086,883",BUY!
11/03/2017,"1,181.20","19,147,525,540.53","169,071,413",BUY!
12/03/2017,"1,230.56","19,950,023,304.00","104,613,431",BUY!
13/03/2017,"1,243.26","20,158,188,044.32","131,403,644",BUY!
14/03/2017,"1,246.56","20,214,039,431.75","86,807,305",BUY!
15/03/2017,"1,258.46","20,409,261,728.96","72,763,975",BUY!
16/03/2017,"1,217.31","19,743,578,282.65","137,592,935",BUY!
17/03/2017,"1,074.09","17,423,426,593.32","283,988,948",BUY!
18/03/2017,961.96,"15,606,390,507.00","342,885,275",BUY!
19/03/2017,"1,023.49","16,606,689,806.26","177,388,243",BUY!
20/03/2017,"1,036.33","16,816,818,647.79","101,975,751",BUY!
21/03/2017,"1,112.70","18,058,074,337.22","150,015,665",BUY!
22/03/2017,"1,039.84","16,877,645,842.25","188,848,065",BUY!
23/03/2017,"1,029.14","16,705,852,353.57","82,048,832",BUY!
24/03/2017,940.02,"15,261,293,153.47","161,801,850",BUY!
25/03/2017,965.27,"15,672,767,506.16","190,451,071",Fire sale!
26/03/2017,954.48,"15,499,531,724.03","130,490,540",BUY!
27/03/2017,"1,042.61","16,932,388,062.89","138,288,339",BUY!
28/03/2017,"1,044.72","16,968,792,612.80","127,643,560",BUY!
29/03/2017,"1,038.62","16,871,375,654.37","121,169,066",BUY!
30/03/2017,"1,031.49","16,757,840,043.71","102,438,850",BUY!
31/03/2017,"1,078.27","17,519,577,833.29","133,287,124",BUY!
01/04/2017,"1,085.25","17,634,831,646.54","87,750,427",BUY!
02/04/2017,"1,098.07","18,076,367,393.37","80,231,506",BUY!
03/04/2017,"1,139.31","18,517,903,140.19","131,765,236",BUY!
04/04/2017,"1,140.50","18,539,058,629.56","108,222,974",BUY!
05/04/2017,"1,132.34","18,408,732,920.44","87,439,620",BUY!
06/04/2017,"1,194.21","19,416,796,070.10","128,309,277",BUY!
07/04/2017,"1,189.78","19,347,052,264.05","90,840,184",BUY!
08/04/2017,"1,182.27","19,227,110,119.60","43,899,666",BUY!
09/04/2017,"1,187.70","19,316,186,631.36","41,151,426",BUY!
10/04/2017,"1,210.52","19,691,023,824.75","76,050,218",BUY!
11/04/2017,"1,226.62","19,955,556,306.92","78,899,689",BUY!
12/04/2017,"1,218.30","19,822,303,422.03","83,573,377",BUY!
13/04/2017,"1,174.21","19,106,860,359.41","131,395,672",BUY!
14/04/2017,"1,183.69","19,263,144,684.95","92,892,228",BUY!
15/04/2017,"1,180.32","19,210,567,706.90","53,325,277",BUY!
16/04/2017,"1,186.31","19,310,204,918.47","36,294,382",BUY!
17/04/2017,"1,205.14","19,618,884,439.90","83,379,623",BUY!
18/04/2017,"1,217.58","19,823,480,859.00","85,025,814",BUY!
19/04/2017,"1,225.72","19,958,292,470.90","71,343,830",BUY!
20/04/2017,"1,253.90","20,419,371,472.85","112,476,256",BUY!
21/04/2017,"1,254.99","20,439,557,226.73","91,517,341",BUY!
22/04/2017,"1,249.67","20,355,249,795.00","84,061,247",BUY!
23/04/2017,"1,247.84","20,327,793,187.52","84,420,564",BUY!
24/04/2017,"1,249.96","20,364,256,790.69","70,514,448",BUY!
25/04/2017,"1,263.05","20,579,834,197.13","93,017,241",BUY!
26/04/2017,"1,287.32","20,977,699,422.84","121,914,931",BUY!
27/04/2017,"1,331.31","21,697,132,034.38","134,993,633",BUY!
28/04/2017,"1,321.21","21,534,600,390.46","161,417,797",BUY!
29/04/2017,"1,327.69","21,643,161,383.06","86,320,647",BUY!
30/04/2017,"1,349.89","22,007,601,314.79","86,247,239",BUY!
01/05/2017,"1,408.45","22,964,730,936.13","217,759,984",BUY!
02/05/2017,"1,442.25","23,518,941,607.88","189,160,670",BUY!
03/05/2017,"1,485.82","24,231,937,589.44","206,154,589",BUY!
04/05/2017,"1,499.36","24,455,911,024.00","335,017,413",BUY!
05/05/2017,"1,506.04","24,567,395,211.12","324,314,593",BUY!
06/05/2017,"1,547.82","25,252,078,563.53","135,507,234",BUY!
07/05/2017,"1,557.88","25,419,561,546.56","149,859,388",BUY!
08/05/2017,"1,633.38","26,655,087,385.50","276,144,905",BUY!
09/05/2017,"1,700.18","27,748,404,857.44","383,922,543",BUY!
10/05/2017,"1,747.32","28,521,047,690.94","288,565,639",BUY!
11/05/2017,"1,808.78","29,527,250,348.07","313,353,160",BUY!
12/05/2017,"1,700.77","27,767,470,033.96","248,020,430",BUY!
13/05/2017,"1,751.73","28,602,793,979.76","246,696,637",BUY!
14/05/2017,"1,767.71","28,867,391,787.52","124,978,733",BUY!
15/05/2017,"1,696.13","27,702,000,821.75","231,039,670",BUY!
16/05/2017,"1,716.32","28,034,610,160.91","218,205,146",BUY!
17/05/2017,"1,804.45","29,477,763,646.63","271,656,160",BUY!
18/05/2017,"1,889.41","30,868,475,119.01","230,137,779",BUY!
19/05/2017,"1,972.90","32,237,082,949.22","279,848,678",BUY!
20/05/2017,"2,043.42","33,393,518,554.50","274,198,303",BUY!
21/05/2017,"2,053.88","33,568,054,937.08","264,478,154",Still cheap
22/05/2017,"2,109.40","34,479,453,631.10","580,030,833",Still cheap
23/05/2017,"2,292.70","37,479,380,943.13","389,402,024",Still cheap
24/05/2017,"2,448.13","40,025,140,034.10","555,024,433",Still cheap
25/05/2017,"2,366.97","38,704,024,228.25","889,791,512",Still cheap
26/05/2017,"2,262.36","36,997,900,173.00","716,011,544",Still cheap
27/05/2017,"2,082.85","34,066,387,966.50","683,119,789",Still cheap
28/05/2017,"2,219.49","36,305,932,627.50","401,864,331",Still cheap
29/05/2017,"2,286.27","37,402,630,788.11","312,368,212",Still cheap
30/05/2017,"2,167.64","35,466,825,282.32","335,746,191",Still cheap
31/05/2017,"2,329.08","38,113,024,210.00","416,350,459",Still cheap
01/06/2017,"2,436.04","39,868,442,921.87","438,586,634",Still cheap
02/06/2017,"2,514.23","41,152,717,323.67","292,795,887",Still cheap
03/06/2017,"2,562.54","41,949,676,689.00","304,803,966",Still cheap
04/06/2017,"2,556.41","41,854,068,527.99","254,469,614",Still cheap
05/06/2017,"2,721.55","44,563,721,217.19","334,411,830",Still cheap
06/06/2017,"2,903.44","47,547,556,371.08","1,211,604,496",Still cheap
07/06/2017,"2,716.06","44,484,425,844.04","717,931,661",Still cheap
08/06/2017,"2,824.20","46,261,410,000.68","580,940,070",Still cheap
09/06/2017,"2,817.06","46,149,913,864.15","393,210,045",Still cheap
10/06/2017,"2,937.45","48,127,389,931.89","354,694,237",Still cheap
11/06/2017,"3,013.71","49,382,412,955.42","350,197,483",Still cheap
12/06/2017,"2,701.26","44,267,424,094.88","792,436,485",Still cheap
13/06/2017,"2,736.19","44,844,697,932.88","410,084,484",Still cheap
14/06/2017,"2,503.40","41,033,780,985.99","565,476,422",Still cheap
15/06/2017,"2,444.49","40,072,859,209.17","845,674,828",Still cheap
16/06/2017,"2,513.81","41,213,920,649.66","404,682,135",Still cheap
17/06/2017,"2,683.57","44,001,982,613.92","386,716,359",Still cheap
18/06/2017,"2,577.22","42,262,755,911.74","320,439,363",Still cheap
19/06/2017,"2,620.14","42,971,547,871.18","307,738,405",Still cheap
20/06/2017,"2,777.79","45,561,980,141.81","461,719,562",Still cheap
21/06/2017,"2,717.00","44,569,583,131.64","447,106,676",Still cheap
22/06/2017,"2,724.91","44,703,988,751.35","273,815,444",Still cheap
23/06/2017,"2,737.75","44,920,255,723.30","187,781,433",Still cheap
24/06/2017,"2,618.42","42,966,679,003.94","314,564,253",Still cheap
25/06/2017,"2,606.86","42,781,394,178.82","320,081,172",Still cheap
26/06/2017,"2,488.19","40,837,922,140.41","540,038,332",Still cheap
27/06/2017,"2,531.35","41,550,828,140.55","518,735,269",Still cheap
28/06/2017,"2,575.44","42,279,511,902.81","351,206,318",Still cheap
29/06/2017,"2,561.68","42,057,301,540.10","239,853,091",Still cheap
30/06/2017,"2,490.75","40,897,674,121.94","210,111,038",Still cheap
01/07/2017,"2,439.82","40,066,457,532.23","207,555,417",Still cheap
02/07/2017,"2,518.55","41,365,191,378.72","226,784,229",Still cheap
03/07/2017,"2,576.71","42,326,047,726.17","304,599,470",Still cheap
04/07/2017,"2,611.00","42,894,251,457.13","274,900,591",Still cheap
05/07/2017,"2,607.22","42,836,970,322.05","238,310,796",Still cheap
06/07/2017,"2,612.67","42,931,269,844.39","175,365,965",Still cheap
07/07/2017,"2,509.22","41,236,052,946.94","260,711,001",Still cheap
08/07/2017,"2,563.20","42,128,232,902.26","178,182,802",Still cheap
09/07/2017,"2,519.22","41,409,824,820.39","117,876,421",Still cheap
10/07/2017,"2,363.52","38,856,285,254.84","387,541,497",Still cheap
11/07/2017,"2,353.91","38,703,498,121.37","420,715,282",Still cheap
12/07/2017,"2,387.33","39,258,160,520.56","314,834,433",Still cheap
13/07/2017,"2,364.32","38,884,514,157.24","233,041,528",Still cheap
14/07/2017,"2,228.73","36,658,380,771.83","320,113,442",BUY!
15/07/2017,"2,033.29","33,447,052,810.30","463,942,211",BUY!
16/07/2017,"1,927.10","31,704,152,052.83","480,771,848",BUY!
17/07/2017,"2,181.29","35,890,008,657.39","495,170,863",BUY!
18/07/2017,"2,303.89","37,911,881,677.65","729,320,058",BUY!
19/07/2017,"2,274.62","37,434,637,985.05","577,643,324",Still cheap
20/07/2017,"2,766.83","45,540,558,047.54","1,277,986,818",Still cheap
21/07/2017,"2,658.07","43,755,767,266.33","856,653,850",Still cheap
22/07/2017,"2,802.35","46,136,314,314.92","631,346,052",Still cheap
23/07/2017,"2,731.60","44,977,531,723.69","532,874,223",Still cheap
24/07/2017,"2,751.35","45,308,735,082.91","356,970,178",Still cheap
25/07/2017,"2,563.75","42,223,997,194.01","793,382,308",Still cheap
26/07/2017,"2,507.39","41,300,436,593.95","583,046,427",Still cheap
27/07/2017,"2,649.44","43,645,402,712.15","438,390,970",Still cheap
28/07/2017,"2,798.83","46,111,586,171.42","1,248,796,319",Still cheap
29/07/2017,"2,720.10","44,819,837,646.14","862,355,191",Still cheap
30/07/2017,"2,740.32","45,158,066,501.84","373,175,816",Still cheap
31/07/2017,"2,871.37","47,322,548,226.27","438,125,893",Still cheap
01/08/2017,"2,737.76","45,126,045,890.85","745,400,937",Still cheap
02/08/2017,"2,697.85","44,473,195,322.90","412,594,211",Still cheap
03/08/2017,"2,777.37","45,788,833,023.81","339,104,668",Still cheap
04/08/2017,"2,845.90","46,925,073,392.63","368,080,368",Still cheap
05/08/2017,"3,237.07","53,382,167,034.14","1,066,264,902",Still cheap
06/08/2017,"3,189.73","52,607,099,482.06","489,419,318",HODL
07/08/2017,"3,356.71","55,367,416,610.36","695,546,889",HODL
08/08/2017,"3,410.45","56,260,701,200.03","803,019,985",HODL
09/08/2017,"3,330.90","54,954,274,834.25","638,922,625",HODL
10/08/2017,"3,367.91","55,570,438,886.96","424,604,065",HODL
11/08/2017,"3,562.59","58,788,973,716.34","641,330,314",HODL
12/08/2017,"3,800.14","62,715,286,393.36","988,460,078",HODL
13/08/2017,"4,023.25","66,405,071,142.32","1,549,520,790",HODL
14/08/2017,"4,175.70","68,927,834,713.07","1,089,626,077",HODL
15/08/2017,"4,149.31","68,500,212,180.11","1,908,427,436",HODL
16/08/2017,"4,262.56","70,376,601,817.48","1,755,705,435",HODL
17/08/2017,"4,286.92","70,778,773,053.66","1,774,245,121",HODL
18/08/2017,"4,097.69","67,671,539,511.39","1,515,069,152",HODL
19/08/2017,"4,115.21","67,968,693,045.18","1,710,080,500",HODL
20/08/2017,"4,001.23","66,092,742,688.79","551,798,952",HODL
21/08/2017,"3,935.23","65,008,176,478.94","712,634,899",HODL
22/08/2017,"4,008.42","66,221,496,790.77","1,402,352,817",HODL
23/08/2017,"4,069.08","67,231,683,430.31","801,748,251",HODL
24/08/2017,"4,167.29","68,859,869,628.56","686,855,777",HODL
25/08/2017,"4,199.89","69,403,950,803.04","689,332,055",HODL
26/08/2017,"4,123.51","68,147,140,643.38","401,970,264",HODL
27/08/2017,"4,116.47","68,038,485,482.57","348,607,397",HODL
28/08/2017,"4,216.24","69,694,649,043.72","652,038,444",HODL
29/08/2017,"4,394.06","72,641,940,495.70","864,725,915",HODL
30/08/2017,"4,553.81","75,292,523,274.52","674,336,659",HODL
31/08/2017,"4,702.94","77,767,841,900.02","675,647,445",Is it a bubble?
01/09/2017,"4,863.19","80,428,274,476.41","909,131,412",Is it a bubble?
02/09/2017,"4,556.60","75,367,266,379.23","1,475,097,323",HODL
03/09/2017,"4,632.46","76,631,058,146.00","1,007,165,501",HODL
04/09/2017,"4,317.19","71,425,022,760.39","1,554,585,274",HODL
05/09/2017,"4,447.88","73,598,219,046.09","1,626,968,193",HODL
06/09/2017,"4,592.25","75,996,461,011.39","1,060,025,862",HODL
07/09/2017,"4,584.82","75,883,474,995.22","669,892,693",HODL
08/09/2017,"4,285.21","70,933,796,921.04","1,477,975,498",HODL
09/09/2017,"4,245.61","70,287,354,161.80","787,822,376",HODL
10/09/2017,"4,132.66","68,424,784,707.49","997,139,675",HODL
11/09/2017,"4,164.98","68,968,724,069.37","771,493,043",HODL
12/09/2017,"4,130.96","68,415,142,331.64","1,062,536,774",HODL
13/09/2017,"3,883.65","64,328,714,659.05","1,545,425,745",HODL
14/09/2017,"3,100.67","51,366,093,442.36","1,950,938,472",HODL
15/09/2017,"3,587.94","59,446,207,725.42","3,308,099,534",HODL
16/09/2017,"3,606.28","59,757,602,841.68","1,399,781,741",HODL
17/09/2017,"3,553.43","58,889,832,717.23","846,880,198",HODL
18/09/2017,"4,012.29","66,500,676,482.33","1,282,809,663",HODL
19/09/2017,"3,898.93","64,629,619,385.94","942,656,241",HODL
20/09/2017,"3,858.02","63,957,210,363.29","676,074,373",HODL
21/09/2017,"3,628.06","60,152,757,874.00","913,652,257",HODL
22/09/2017,"3,622.18","60,061,814,860.05","767,837,733",HODL
23/09/2017,"3,763.41","62,411,285,738.31","578,068,212",HODL
24/09/2017,"3,672.31","60,907,151,775.20","429,544,014",HODL
25/09/2017,"3,866.71","64,137,374,771.88","800,311,261",HODL
26/09/2017,"3,852.94","63,915,425,115.13","544,391,498",HODL
27/09/2017,"4,134.21","68,589,320,812.82","936,452,129",HODL
28/09/2017,"4,134.88","68,609,525,756.88","852,500,405",HODL
29/09/2017,"4,130.42","68,544,241,007.42","829,225,349",HODL
30/09/2017,"4,297.79","71,329,258,156.48","720,251,083",HODL
01/10/2017,"4,347.58","72,162,524,814.14","682,387,248",HODL
02/10/2017,"4,383.33","72,763,860,755.06","738,468,959",HODL
03/10/2017,"4,319.07","71,707,074,498.61","760,685,986",HODL
04/10/2017,"4,231.46","70,259,971,867.79","573,368,923",HODL
05/10/2017,"4,290.38","71,244,448,102.51","713,160,614",HODL
06/10/2017,"4,347.55","72,202,651,600.91","623,863,525",HODL
07/10/2017,"4,405.02","73,165,830,198.24","468,192,424",HODL
08/10/2017,"4,562.32","75,788,890,435.08","771,225,396",HODL
09/10/2017,"4,758.72","79,061,044,585.54","1,128,809,803",HODL
10/10/2017,"4,769.48","79,249,573,590.63","1,134,289,150",HODL
11/10/2017,"4,807.93","79,896,727,838.76","836,737,766",Is it a bubble?
12/10/2017,"5,331.62","88,609,513,441.25","2,084,912,155",Is it a bubble?
13/10/2017,"5,610.49","93,253,757,323.27","3,174,154,333",Is it a bubble?
14/10/2017,"5,679.22","94,406,037,193.81","2,311,782,992",Is it a bubble?
15/10/2017,"5,684.05","94,500,193,338.10","1,665,374,311",Is it a bubble?
