timestamp,Weight Mean,Difficulty Mean,Reward Mean,Transaction Sum,Witness Sum,Input Sum,Output Sum,Fee Total Sum,Total Blocks,close,volume,marketCap,open
2022-04-27,2788034.1588235293,28770282779728.406,240917.77637529408,287105,235449,841242,920867,425897.0117,170,39241.1227507635,34569088415.86,725113482674.14,38120.3026308778
2022-04-28,3597348.0454545454,29794407589312.0,248499.7890621212,275765,225513,850296,903993,442172.1736999999,132,39773.8283675659,30981015184.24,746531438328.55,39241.4285252216
2022-04-29,3460718.06,29794407589312.0,251997.4575993333,286563,235019,923846,955325,541493.6554,150,38609.8231933379,33903704906.51,756698317681.63,39768.6158199967
2022-04-30,3167783.026666667,29794407589312.0,244264.4313513333,261630,215882,880391,893426,404352.3229,150,37714.875545299,30882994649.3,734589762489.81,38605.8588053705
2022-05-01,2262190.011976048,29794407589312.0,237798.55370598804,232322,191707,676185,803740,295139.7031,167,38469.0939025425,23895713731.28,717596901508.72,37713.265089741
2022-05-02,2886229.45,29794407589312.0,243200.29599937503,272206,224592,835719,885411,410047.2666,160,38529.3278008977,27002760109.78,731986764311.88,38472.1871454262
2022-05-03,2914724.32,29794407589312.0,243478.44406400004,277895,227764,776642,903448,372704.0631000001,150,37750.4539152995,32922642425.83,733170725790.51,38528.1100380674
2022-05-04,3084180.5753424657,29794407589312.0,239814.1210424657,233045,191383,771486,795418,477474.2295,146,39698.3706196742,27326943244.26,718385701942.79,37748.0118484619
2022-05-05,3994628.401273885,29794407589312.0,254119.4057541401,315759,260627,1093993,1008651,888134.1984000001,157,36575.142132703,36754404490.11,755491473700.31,39695.746350719
2022-05-06,3798954.042253521,29794407589312.0,233312.87797042253,286887,237023,990871,951764,621303.6666,142,36040.9223501524,43106256317.32,696088266356.37,36573.1823550037
2022-05-07,2974215.937062937,29794407589312.0,228951.7347041958,231623,191891,735688,794913,497173.0314,143,35501.9541442019,37795577489.27,685953792235.64,36042.5036939934
2022-05-08,2689393.8967741937,29794407589312.0,225133.9347806452,233892,191077,744051,784230,435384.832,155,34059.2642505879,24375896405.9,675729532873.68,35502.9402038303
2022-05-09,3310682.6193548385,29794407589312.0,217159.38952129032,279511,228363,911427,914481,673767.9076999999,155,30296.9534000531,36763041910.24,648302121215.01,34060.0154816197
2022-05-10,3050385.8496732027,29822970212378.65,192962.63756535947,279658,229078,811934,931922,528827.2418,153,31022.9054122253,63355494961.42,576716899022.88,30273.654218841
2022-05-11,3452695.7172413794,31251101365711.0,199087.79396137933,262683,217573,866080,898262,672480.0969,145,28936.3550311122,59811038817.27,590565398299.36,31016.1827523335
2022-05-12,3993682.414814815,31251101365711.0,187058.43414074072,274204,228773,931193,945136,857544.8061999999,135,29047.7510038538,70388855817.93,550870071633.8,28936.7339259087
2022-05-13,3967860.197368421,31251101365711.0,188080.9761493421,269880,223161,998261,953793,918608.3659,152,29283.103811543,66989173272.36,553017241734.59,29030.9103910716
2022-05-14,3994455.787234043,31251101365711.0,188508.9343964539,290225,234547,981976,946902,750322.2379999999,141,30101.2664459848,42841124537.45,557525025253.19,29285.6430028713
2022-05-15,3962235.319672131,31251101365711.0,192781.4538942623,235433,191273,939509,780943,491837.4786,122,31305.1125686764,28579868619.98,573129618194.88,30098.5866261369
2022-05-16,3839559.292517007,31251101365711.0,191652.85618571428,278496,229805,1033466,890989,568207.3014,147,29862.9182412919,25835372064.61,596074575228.33,31304.374144248
2022-05-16,3970204.036585366,31251101365711.0,199342.1684432927,272134,222611,1163925,861789,656765.706,164,29862.9182412919,25835372064.61,596074575228.33,31304.374144248
2022-05-18,3259229.895522388,31251101365711.0,195116.1457537313,262907,218167,773566,845812,506338.5291000001,134,28720.2713997454,29101473475.43,579391415566.42,30424.4792225503
2022-05-19,3568815.9672131147,31251101365711.0,184590.23437540984,262479,216960,776708,859347,493671.0531,122,30314.3349534984,31285268318.53,546936441379.51,28720.3585631289
2022-05-20,3772042.140625,31251101365711.0,192031.326659375,267034,221788,885838,880129,514409.813,128,29200.7400877833,33773447706.67,577316228899.3,30311.1193461763
2022-05-21,2849843.103703704,31251101365711.0,185691.75682814815,225225,186357,685515,763335,352418.3506,135,29432.2259634811,30749382604.8,556131920268.79,29199.8590065676
2022-05-22,3060809.7540983604,31251101365711.0,187070.743595082,209047,172474,674946,689753,343368.26790000004,122,30323.7218952694,17274840441.5,560565793081.53,29432.4723986064
2022-05-23,2981975.5875,31251101365711.0,192695.97421875,265106,218324,858455,829441,480355.9084,160,29098.909745734,21631532269.67,577568895835.72,30309.3964800086
2022-05-24,3222060.0,31251101365711.0,186811.50091,235866,195817,683927,773430,473130.09440000006,120,29655.58613284,31483454556.82,554268758109.31,29101.1252943246
2022-05-25,3533403.888888889,30705864440302.207,189301.8101138889,288842,243830,929062,921361,577160.6334,144,29562.3612655464,26616506244.9,564895173841.06,29653.1352936197
2022-05-26,3148278.7588652484,29897409688834.0,188846.91699645392,262367,219988,790678,849942,522146.461,141,29267.2246712304,27525063551.25,563145244691.91,29564.7765107969
2022-05-27,3397235.6811594204,29897409688834.0,187130.57416014493,270453,228876,824474,907816,512231.7288,138,28627.5748531586,36774325352.43,557547946793.11,29251.1408637204
2022-05-28,2664477.1486486485,29897409688834.0,181274.7672114865,226794,192694,707236,761093,338515.5022,148,29023.4880392653,36582005748.16,545388222663.76,28842.1038446105
2022-05-29,2562455.187919463,29897409688834.0,183568.0735080537,207859,176741,698200,687623,289517.967,149,29445.9576239208,19252320707.98,552958193308.48,29019.8674141315
2022-05-30,3269361.603896104,29897409688834.0,186885.67359935067,271819,228196,943339,853738,393381.1997,154,31726.3906858653,18093886409.16,561034743433.25,29443.3657109831
2022-05-31,3359824.301369863,29897409688834.0,200998.96297054796,276273,230556,885232,887657,434198.6456000001,146,31792.3099432754,39277993273.94,604513442525.64,31723.8651015418
2022-06-01,3439553.647058824,29897409688834.0,203378.88924632352,272165,227949,826682,880993,598928.8630000001,136,29799.0797135195,33538210634.3,605797887876.49,31792.5538087129
2022-06-02,3722369.176,29897409688834.0,191013.86937440003,264901,222036,845293,859309,582202.3321000001,125,30467.4877414342,41135817340.95,567842680885.87,29794.8900797802
2022-06-03,3239311.804195804,29897409688834.0,194407.5344167832,267517,225823,833480,886994,551627.3932,143,29704.3913570693,29083562061.06,580603466872.23,30467.8068396067
2022-06-04,2700176.2805755395,29897409688834.0,188736.71301798563,218629,185853,673416,740976,374321.8216,139,29832.9142253244,26175547451.56,566088081691.13,29706.139572537
2022-06-05,2361999.5,29897409688834.0,188501.40015136983,201341,170623,623885,687330,282166.9953,146,29906.6617477915,16588370958.43,568564420350.11,29835.1181317702
2022-06-06,3238758.6533333333,29897409688834.0,189520.89792,268921,224455,884997,841381,380009.6387,150,31370.6719476925,17264085440.89,569996838236.88,29910.2837235964
2022-06-07,2939667.0864197533,29897409688834.0,198362.72983950615,263641,220904,890056,840202,369599.6922,162,31155.4787018498,31947336828.66,597927548347.45,31371.7412599943
2022-06-08,2492024.1516853934,30107694713067.656,197200.625705618,261597,219578,825980,845676,338311.4264,178,30214.356242025,40770974039.33,593857882016.71,31151.4798946644
2022-06-09,3047897.4657534244,30283293547737.0,191016.69616369865,262105,219350,811357,859043,304475.1341,146,30111.9979224235,30242059107.41,575953219487.92,30215.2789745803
2022-06-10,2990818.8571428573,30283293547737.0,190821.4286782313,261856,220233,789120,875486,408318.7502,147,29083.8047209541,21692004719.49,574029141738.88,30110.3295199028
2022-06-11,2685823.5194805195,30283293547737.0,184487.0276987013,230002,195144,750296,770740,329102.1696,154,28360.811358542,29867476526.98,554455834485.63,29084.666534528
2022-06-12,2895221.779527559,30283293547737.0,179873.3870527559,215473,176477,653097,727465,276020.1496,127,26762.6490379039,27246574438.64,540698499860.06,28373.5142522495
2022-06-13,3792824.92481203,30283293547737.0,172344.81167969925,272503,224536,888258,904737,750759.9693,133,22487.3879258459,34163220273.81,510252464820.78,26737.5776601486
2022-06-14,3849062.089041096,30283293547737.0,145398.20880342464,283231,232215,1030989,925511,590126.0111,146,22206.7927900583,68204556439.95,428759852105.36,22487.9871750921
2022-06-15,3382378.6787878787,30283293547737.0,142069.34971393942,296312,237293,1005550,957763,571411.4691,165,22572.8398231902,50913575242.48,423429131864.08,22196.7301834792
2022-06-16,3610249.168067227,30283293547737.0,145525.879202521,251253,210294,769687,853362,527423.3899,119,20381.6512129024,54912007015.02,430432160005.57,22576.305346187
2022-06-17,3852233.1296296297,30283293547737.0,131987.39439166666,251574,208957,719747,858095,446163.5914,108,20471.4818924914,31183975653.76,388664840556.76,20385.7187101434
2022-06-18,3066026.3525641025,30283293547737.0,130965.6372173077,247890,208494,877462,850170,429489.4062,156,19017.6423550215,27132421513.81,390391528176.49,20473.4249789315
2022-06-19,2725533.090225564,30283293547737.0,120591.01268796992,199777,166882,643269,705883,244497.4683,133,20553.2718217472,42009436760.13,362685324229.12,19010.9020841202
2022-06-20,2990462.606060606,30283293547737.0,130816.65228560606,236636,196209,700367,773568,311573.089,132,20599.5379647956,35329942624.94,391988917193.6,20553.3702544391
2022-06-21,2989570.1133333333,30283293547737.0,131225.34109333335,254438,212366,803737,832519,336613.627,150,20710.597101739,30818458597.14,392888024958.72,20594.2948372014
2022-06-22,3382325.093023256,30139562945443.56,132025.5194379845,255472,211038,784626,832163,350785.8039,129,19987.0290493797,28970212744.12,395025644879.73,20719.41392721
2022-06-23,2840782.4013157897,29570168636358.0,126793.47173026316,255213,209357,765676,829195,295769.5351,152,21085.8771612422,28574793477.85,381240087223.77,19986.607101581
2022-06-24,3450786.697674419,29570168636358.0,134333.4493728682,254348,211611,785919,850267,340521.3387,129,21231.6557714446,26188097172.81,402219959760.78,21084.6480617906
2022-06-25,3127921.139072848,29570168636358.0,134765.66825364236,218017,177302,828700,724161,284547.1445,151,21502.3386880262,24957784918.21,405018505024.32,21233.6098714228
2022-06-26,3994559.195652174,29570168636358.0,136397.8523557971,206755,161597,948722,677520,273978.6137,138,21027.2953088067,18372538715.34,410202265385.35,21496.4947397853
2022-06-27,3994672.6397058815,29570168636358.0,133916.86775808822,258883,204602,1000922,804020,303193.985,136,20735.4779474249,18027170496.51,401157940864.2,21028.2382267284
2022-06-28,3081072.383561644,29570168636358.0,131697.47436986302,248080,206783,818216,806630,292543.74379999994,146,20280.6356501458,20965695707.02,395606854741.09,20731.5443463851
2022-06-29,3175244.42384106,29570168636358.0,128623.08738807944,265079,220287,860783,857275,273398.7927,151,20104.0231777817,21381535160.78,386949194397.61,20281.1694611799
2022-06-30,2813335.9532163744,29570168636358.0,127698.8756385965,271213,226116,874618,916092,333257.75430000003,171,19784.7264946249,23552740327.93,383598071095.42,20108.3123376304
2022-07-01,3341847.7462686566,29570168636358.0,125325.94368283582,271874,227949,783801,933704,355251.0024,134,19269.3666859098,26267239923.25,377526215552.49,19820.4704741998
2022-07-02,2995471.963768116,29570168636358.0,122292.7990826087,235096,198863,756673,813295,256280.6178,138,19242.255580241,30767551158.55,367709366218.78,19274.8362829748
2022-07-03,2247129.522580645,29570168636358.0,121682.10242129036,206333,174947,629366,714682,192690.0802,155,19297.0760827928,18100418739.96,367208487556.97,19242.0947628176
2022-07-04,2909199.13986014,29570168636358.0,122520.04649510488,240385,202059,755273,789915,261848.1516,143,20231.2615118026,16390821947.43,368272636367.55,19297.3141855828
2022-07-05,3456840.559322034,29570168636358.0,129839.19537711868,245829,205873,718598,795547,399187.5871,118,20190.1146695234,21594638208.11,386119553712.38,20225.3534364236
2022-07-06,3659272.5196850393,29570168636358.0,130067.087907874,267118,224408,838173,897294,494295.1433,127,20548.2458719695,26715546990.31,385349780369.64,20194.6194989241
2022-07-07,3260170.439490446,29155457214820.32,131744.50015477708,281435,237261,962236,911266,501536.5174,157,21637.5877502437,24598943708.23,392200896304.73,20547.8142411523
2022-07-08,3233445.439189189,29152798808272.0,138322.82760067566,268331,226013,856574,900149,493628.5637999999,148,21731.1165833973,25814972520.24,413013947459.11,21637.1550515826
2022-07-09,2799936.962686567,29152798808272.0,138615.491019403,220708,187680,681172,754839,344613.3875,134,21592.2060743303,49899834488.21,414819851681.33,21716.8285854815
2022-07-10,2242153.62745098,29152798808272.0,136696.61049934645,199369,168628,623671,679461,274881.4321,153,20860.4493930623,29641127858.06,412185216767.56,21591.0808021627
2022-07-11,3190360.788617886,29152798808272.0,132939.69201544716,229482,192819,701797,762724,320069.61899999995,123,19970.556593233,28688807249.03,398237577323.43,20856.352967685
2022-07-12,3142099.397350993,29152798808272.0,127089.03683907284,275378,231705,876689,861876,346663.91730000003,151,19323.914856106,24150249024.63,381264246558.41,19970.4750229398
2022-07-13,3454823.4,29152798808272.0,125102.4777018182,222657,187142,655686,766452,445902.7968,110,20212.073498093,25810220017.7,368936762200.6,19325.9727246501
2022-07-14,3962685.483870968,29152798808272.0,132522.0013209677,286894,242176,891732,903583,642103.1704000001,124,20569.9200615284,33042430345.48,385908229967.86,20211.4659555454
2022-07-15,3432139.1408450706,29152798808272.0,131932.8089830986,269269,227724,896542,879128,534496.3733000001,142,20836.3286445243,31158743333.4,392755738689.37,20573.1562979175
2022-07-16,2651941.972972973,29152798808272.0,132887.44325202703,226638,192417,710773,761402,381091.5634,148,21190.3156676219,25905575358.62,397861215081.44,20834.104129429
2022-07-17,2929290.483870968,29152798808272.0,135048.4814782258,202157,170353,656523,675540,334611.7699,124,20779.3445398509,24302954056.04,404639672831.08,21195.0412138346
2022-07-18,3195277.5419847327,29152798808272.0,133625.97363587786,247895,207074,751211,792944,464358.8533,131,22485.6892521761,22927802082.64,396808327004.88,20781.9115039967
2022-07-19,3639570.384057971,29152798808272.0,144608.43874565215,279950,235101,931110,891295,598876.9704,138,23389.4328464795,39974475561.94,429412153274.1,22467.8500961444
2022-07-20,3525881.76984127,29152798808272.0,150618.73412380955,260195,219999,813400,833728,598497.9735000001,126,23231.7319651172,48765202697.15,446690803766.25,23393.1920116301
2022-07-21,3494409.4388489206,28827135813162.805,149622.26101654678,273976,230631,898056,908884,563438.0503,139,23164.6287547047,42932549127.33,443696738856.27,23233.2019709128
2022-07-22,3187825.121212121,27692567959234.0,148456.48662045458,263276,220178,739126,864755,503281.1718,132,22714.9791482287,33631012203.97,442435421338.91,23163.7520625768
2022-07-23,2505512.474025974,27692567959234.0,143857.6334246753,223744,188928,697911,755671,305325.5575,154,22465.4776274248,31421555645.94,433866028177.06,22706.9834272109
2022-07-24,2260471.0955414013,27692567959234.0,142054.18341401272,199919,168677,645019,688702,240081.8968,157,22609.164770669,24021799168.58,429122209145.36,22465.5092660661
2022-07-25,3147708.7887323946,27692567959234.0,143619.85948309858,253417,211952,829269,817854,286820.08160000003,142,21361.700521904,23565495302.99,431888879541.1,22607.1555467717
2022-07-26,2993175.76875,27692567959234.0,135254.00566625,264861,220404,883036,861861,310641.0054,160,21239.7543798251,35574561406.16,408078695877.99,21361.1218713035
2022-07-27,2665702.0727272728,27692567959234.0,134402.36998484848,255930,213900,798879,841095,258203.4965,165,22930.5484457,28624673855.33,405770108604.64,21244.1695591889
2022-07-28,3527204.1914893617,27692567959234.0,145835.6370751773,287254,240489,922268,913282,369862.3584,141,23843.8862077382,31758955233.31,438095993233.22,22933.6412489688
2022-07-29,3295459.506849315,27692567959234.0,151661.2209979452,281608,236446,858748,934872,362075.8103,146,23804.6332345672,40212386157.74,455565748691.77,23845.2123738942
2022-07-30,3002497.930232558,27692567959234.0,151420.299172093,232696,196987,695156,786902,297706.1471,129,23656.2070255842,35887249745.78,454837507676.2,23796.8186106216
2022-07-31,2408547.664473684,27692567959234.0,149572.58480986842,209042,177276,671515,724581,258982.8382,152,23336.8956049843,28148218300.58,452020722098.65,23652.0696621219
2022-08-01,3378948.397058824,27692567959234.0,148272.33479779412,249610,207794,837463,826413,337087.60789999994,136,23314.1994325371,23553591896.25,445941074223.04,23336.7180518604
2022-08-02,2961726.7032258064,27692567959234.0,148039.34123032258,266968,224776,841001,865909,353879.0725,155,22978.1165929475,25849159140.74,445527356895.96,23308.434172793
2022-08-03,3373866.372413793,27692567959234.0,146328.8427786207,282037,235353,900748,914320,358525.9655,145,22846.5070579755,28389250717.43,439128030641.55,22981.3027057546
2022-08-04,3586558.3484848486,27915356836850.324,145917.6534083333,279707,231485,847461,917174,401630.2691,132,22630.9567321334,26288169966.18,436633304289.21,22848.2143845004
2022-08-05,3026789.1066666665,28174668481289.0,144636.07562466667,268463,226454,806105,906785,444161.38709999993,150,23289.3142774141,25120229769.19,432532599006.89,22626.8333912751
2022-08-06,2620114.192546584,28174668481289.0,147187.04668136645,237677,202964,792992,806639,314883.299,161,22961.2789671291,28881249043.31,445137234251.88,23291.4240607937
2022-08-07,2183114.817610063,28174668481289.0,145191.83520125784,196161,166693,632711,678876,255089.24320000003,159,23175.8908490806,15978259884.75,438890198160.7,22963.5062436219
2022-08-08,3053062.25,28174668481289.0,147545.40484375,256582,216506,799366,842133,360238.3223,144,23809.4871145188,15886817042.79,443014963855.4,23179.5270499854
2022-08-09,3241478.6713286717,28174668481289.0,152645.07014685316,256233,215986,862913,834629,546270.0969,143,23164.3179862813,28575544847.49,455148536623.69,23811.4835215919
2022-08-10,3352495.2364864866,28174668481289.0,147414.4562912162,264566,224391,929640,866339,440589.5324,148,23947.64342535,23555719218.86,442835162483.49,23162.898849424
2022-08-11,3479929.5428571426,28174668481289.0,153330.95368,287356,243022,896115,952929,447958.4608,140,23957.5301942682,32837431721.55,457833729141.91,23948.346127206
2022-08-12,3103184.824675325,28174668481289.0,152153.2995097403,273661,231354,875229,931048,413420.5612,154,24402.8185057558,37127036580.1,458043109398.07,23957.2030605314
2022-08-13,2825418.136690648,28174668481289.0,154575.3075561151,233308,198868,717856,802595,282386.5254,139,24424.0678311507,27265804687.74,466578839477.74,24402.187470618
2022-08-14,2954916.714285714,28174668481289.0,154190.14720827068,205350,174383,743453,711556,194033.3288,133,24319.3339226,22987346288.83,467007252128.58,24429.0574370816
2022-08-15,3056325.6344827586,28174668481289.0,153884.04601793102,241934,203063,814470,803534,255967.9859,145,24136.9724246641,22994133555.22,465024405299.05,24318.3154830385
2022-08-16,3297548.027027027,28174668481289.0,152874.65075675675,273896,232054,931603,879873,284848.326,148,23883.2905467346,35123501684.8,461560003436.79,24126.1364825776
2022-08-17,3475317.19379845,28174668481289.0,152162.26659534883,256127,215332,809445,836622,362782.3551,129,23335.9982223605,27753685645.65,456730745422.92,23881.3155123574
2022-08-18,3670757.180555556,28275424991711.293,148754.82443819445,291921,229349,974063,918808,349894.7509,144,23212.7390770428,30931623076.08,446283604019.97,23341.0389780106
2022-08-19,2799315.1853932585,28351606743494.0,147099.83628764044,279910,236288,910537,976174,321483.4366,178,20877.5536922194,23747613147.14,443947256035.75,23213.3132415999
2022-08-20,2619880.22147651,28351606743494.0,132088.70448456376,222722,189809,727264,777958,189223.1682,149,21166.060396105,40509610259.78,399309311305.82,20872.8421735014
2022-08-21,2457512.390410959,28351606743494.0,133480.19113972606,205435,175196,665511,703345,167745.37589999998,146,21534.1212308142,27595671000.41,404848126556.26,21160.3927831764
2022-08-22,2969321.2827586206,28351606743494.0,136084.45333586205,250534,210549,789461,812136,227026.882,145,21398.9083503016,23102307723.19,411906673576.29,21531.4638488066
2022-08-23,2703274.4360465114,28351606743494.0,135198.5311598837,256928,215842,859131,832629,245922.3223,172,21528.087371684,31666498757.58,409340103013.27,21401.0456699597
2022-08-24,3050747.7397260275,28351606743494.0,136055.16384863015,256606,215520,811761,844869,210629.0519,146,21395.0200714925,31878280659.1,411833237128.08,21526.4555930855
2022-08-25,2852580.2955974843,28351606743494.0,135027.08235220125,260460,219024,835903,857650,232868.63689999995,159,21600.9051416699,31962253368.02,409308514098.09,21395.4583899891
2022-08-26,2639907.971590909,28351606743494.0,136325.73446022728,262722,221349,838764,902943,244329.2138,176,20260.0186494241,31028679593.0,413267825941.47,21596.085314557
2022-08-27,2819222.2206896557,28351606743494.0,127776.90048758622,225420,190848,751634,782935,177900.6079,145,20041.7384530551,42326789563.56,387636192940.59,20262.4803110224
2022-08-28,2297594.236024845,28351606743494.0,126277.42007950308,202109,171292,691217,704017,150320.8565,161,19616.8149844439,30116729775.56,383478483268.59,20041.0348039542
2022-08-29,2995471.159235669,28351606743494.0,124277.69262866244,252235,211204,874605,828085,216464.5072,157,20297.9946353065,24366810590.82,375367382007.85,19615.1533628598
2022-08-30,2924666.9444444445,28351606743494.0,128201.55739382714,262445,219326,877666,857017,245277.3018,162,19796.8094024105,32637854077.72,388422039679.33,20298.61208083
2022-08-31,3205219.9383561644,30293716756044.19,126221.11959657534,260425,217484,863363,848375,259952.2221,146,20049.7631893726,34483360282.77,378850670474.32,19799.5813157872
2022-09-01,3344792.413043478,30977051760460.0,127279.26562608694,268022,224193,835556,891402,294701.1846,138,20127.1402694309,33225232872.06,383710102294.98,20050.4986698419
2022-09-02,3683551.7286821706,30977051760460.0,128734.87196666666,270588,225922,832682,944908,368117.1852,129,19969.7711774602,30182031009.86,385208305831.58,20126.0727809015
2022-09-03,3126078.5782312923,30977051760460.0,126748.50000476188,242597,205201,864727,839950,289838.87940000003,147,19832.0877293385,29123998927.55,382212933183.84,19969.7183469169
2022-09-04,2303324.071428572,30977051760460.0,125148.7431654762,204538,173029,706045,699659,207551.4401,168,19986.71383922,23613051457.08,379595440556.6,19832.4712955665
2022-09-05,3057715.143790849,30977051760460.0,126586.56633071894,250179,208352,881335,810477,280479.1603,153,19812.3714787542,25245861651.62,382576542382.13,19988.7898184332
2022-09-06,3267825.1549295774,30977051760460.0,125802.38110352113,268125,222581,834836,857694,302576.9136,142,18837.667712375,28813460025.44,379258182345.46,19817.7240655724
2022-09-07,3302134.5410958906,30977051760460.0,119856.37644383562,265239,222964,889123,876608,278915.5421,146,19290.3238735938,43403978910.41,360616650169.4,18837.6833207735
2022-09-08,3633451.9606299214,30977051760460.0,123280.07443464568,262863,220897,832305,888011,297769.00350000005,127,19329.8349334266,35239757133.88,369299496559.04,19289.940569121
2022-09-09,3621640.129251701,30977051760460.0,123397.73517346937,290849,243799,953590,999122,339401.8154,147,21381.1528552866,32194477849.95,370071738762.96,19328.1399294633
2022-09-10,2750739.082802548,30977051760460.0,135334.60539554144,241936,205012,805873,836659,265464.32420000003,157,21680.539413428,48469528170.65,409363809141.16,21376.9117145388
2022-09-11,2275060.0054644807,30977051760460.0,136956.55626393444,220361,186575,778633,778248,221943.601,183,21769.2563395567,36913738894.15,415117548315.38,21678.5435697066
2022-09-12,3193653.516339869,30977051760460.0,137921.33456013072,268971,224421,926751,858234,282489.1111,153,22370.448649932,34493951963.3,416840289162.08,21770.1481330587
2022-09-13,3303740.6350364964,31125211237044.062,142251.5380919708,260108,219036,840770,854107,347848.2059,137,20296.7078138753,50212088965.2,428373958242.42,22371.4806397841
2022-09-14,3747615.755905512,32045359565303.0,128832.43183858268,270309,227527,872561,895332,345431.3746999999,127,20241.0898018307,51091116621.52,388682319976.46,20184.555325165
2022-09-15,3244069.353741497,32045359565303.0,128857.34109931972,277041,231585,866280,916112,350204.1551,147,19701.2099625661,37872380889.0,387631908834.78,20242.2899083879
2022-09-16,3435452.0546875,32045359565303.0,125550.204715625,261361,219582,769223,924250,374241.8091,128,19772.5842055678,36389011503.32,377311288517.09,19704.0054405263
2022-09-17,2677416.182352941,32045359565303.0,126009.68984411766,247863,209348,846580,842692,334359.2269,170,20127.5766571789,30123362272.94,378693173324.34,19777.0340283315
2022-09-18,2453151.649350649,32045359565303.0,127321.82173571431,212396,180605,694413,722553,244948.0432,154,19419.506190767,24957448100.3,385513277844.78,20127.2339476275
2022-09-19,3272991.3307692306,32045359565303.0,123424.3734376923,253795,213097,787479,813355,254881.7057,130,19544.1292496743,31254779143.63,371970445843.4,19418.5714215096
2022-09-20,3186207.8289473685,32045359565303.0,124075.88980394736,269773,226485,896918,855510,288165.1972,152,18890.7890963691,40177002623.56,374373522207.39,19545.5912754153
2022-09-21,3111859.843971631,32045359565303.0,119917.73648014184,260924,219182,820537,829121,264548.77170000004,141,18547.3997598262,36791346508.26,361876433047.07,18891.2828895318
2022-09-22,3209147.5625,32045359565303.0,117363.68212812502,245794,206888,748149,804727,238791.89270000003,128,19413.5516208219,46363793974.56,355314855623.96,18534.6495954773
2022-09-23,3599337.3259259257,32045359565303.0,123814.72916222224,281419,236802,895635,918404,306489.8836,135,19297.6378400087,41135767926.23,371923967755.44,19412.3999254216
2022-09-24,2693969.1369863013,32045359565303.0,122209.54125547945,228040,193443,722595,773938,216497.0592,146,18937.0111756715,38896078052.07,369718966324.75,19296.990703569
2022-09-25,2521245.714285714,32045359565303.0,119815.43271836734,212009,179120,677124,748812,199275.8888,147,18802.0979756765,26149643167.68,362826506171.96,18936.311515242
2022-09-26,3090054.78,32045359565303.0,119248.70771,259311,216707,864652,805070,271803.8313,150,19222.6721841704,23359966112.45,360259346858.07,18803.9006328979
2022-09-27,3763268.713178295,32045359565303.0,122572.53712403102,271117,227068,887432,851846,322407.4494,129,19110.5465509918,44148798320.6,368335944295.86,19221.8407127512
2022-09-28,2912892.053333333,31419898493798.69,121842.700006,264048,222165,792573,822240,269560.52900000004,150,19426.7213316789,58571439618.96,366202733264.3,19104.6207895026
2022-09-29,3225436.7762237764,31360548173145.0,123676.7633321678,267342,225315,819764,863113,289558.3356,143,19573.0503140007,53071298733.51,372279603227.33,19427.7801905231
2022-09-30,2970303.9881656803,31360548173145.0,124193.37712603551,286672,241833,915569,959808,324438.8326,169,19431.7894465994,41037843771.3,375100872175.06,19573.4314212308
2022-10-01,2421832.585635359,31360548173145.0,122873.31725027626,241993,205978,805928,824475,239451.8648,181,19312.0947321314,43975248084.73,372414733487.45,19431.1049459172
2022-10-02,2537596.025477707,31360548173145.0,121840.35917961784,213646,181015,749895,747086,174463.6073,157,19044.1072723711,18719537669.88,370142714486.9,19311.8487082258
2022-10-03,3185439.8896103897,31360548173145.0,120602.88179740262,273820,229785,930879,860160,218912.4891,154,19623.580334556,20765955327.49,365024821953.69,19044.0678498115
2022-10-04,2888783.09202454,31360548173145.0,123868.0890042945,278744,234824,880765,864958,201206.8685,163,20336.842949206,30484729488.71,376151028151.32,19623.5846894487
2022-10-05,2526354.72,31360548173145.0,128239.55749828572,267021,225053,819538,847976,187391.28730000005,175,20160.7161716068,35887278684.83,389843287588.34,20335.8995793765
2022-10-06,2977050.547169811,31360548173145.0,127220.75751949682,278204,233896,866785,893838,205031.7266,159,19955.4436723686,33223790572.36,386489739242.67,20161.0384382098
2022-10-07,3083148.9356725146,31360548173145.0,126434.21166783624,270191,227456,961385,895629,212119.0324,171,19546.8497101499,34711412966.17,382574032285.78,19957.5590804174
2022-10-08,2250425.331428572,31360548173145.0,122876.03218628572,235498,200286,713168,799399,130544.0887,175,19416.5678495233,29227315390.11,374761116006.47,19546.3288377398
2022-10-09,2324224.569620253,31360548173145.0,122092.27368860756,211238,178553,673752,727595,115196.2208,158,19446.4261941327,16437423166.71,372284398575.26,19417.4794111661
2022-10-10,2696591.119047619,33738662001569.637,122456.21726190476,258286,217924,838041,808925,157379.693,168,19141.4835050122,16837262532.25,372876821416.38,19446.4162251338
2022-10-11,2853445.165605096,35610794164372.0,120720.08364840764,266451,224612,830238,830806,169289.1189,157,19051.4182694773,27425022773.59,367049182259.43,19138.9998774831
2022-10-12,3161210.700729927,35610794164372.0,120456.64188029198,261196,220909,784798,841687,179772.5163,137,19157.4462868525,28711532910.3,365340817941.08,19052.6457860076
2022-10-13,3706907.6223776224,35610794164372.0,121686.63084755244,281093,236260,945277,905587,283292.20330000005,143,19382.9040336331,24950173846.05,367391447229.96,19156.966613327
2022-10-14,3747944.807692308,35610794164372.0,123105.39332820511,284648,239373,1004870,923906,290454.43100000004,156,19185.656700327,44219840003.89,371731749298.26,19382.533972178
